opensource,gfs_surface,cloud cover total,tcc,%,"[0,1]",总体云覆盖率
opensource,gfs_surface,cloud cover low,lcc,%,"[0,1]",低空云覆盖率
opensource,gfs_surface,cloud cover mid,mcc,%,"[0,1]",中空云覆盖率
opensource,gfs_surface,cloud cover high,hcc,%,"[0,1]",高空云覆盖率
opensource,gfs_surface,downward short-wave radiation flux,dswrf,W/m^2,,下行短波辐照通量
opensource,gfs_surface,downward long-wave radiation flux,dlwrf,W/m^2,,下行长波辐照通量
opensource,gfs_surface,upward short-wave radiation flux,uswrf,W/m^2,,上行短波辐照通量
opensource,gfs_surface,upward long-wave radiation flux,ulwrf,W/m^2,,上行长波辐照通量
opensource,gfs_surface,soil temperature (0-10cm),st,K,C | F,0-10cm土壤温度
opensource,gfs_surface,soil temperature (10-40cm),stl2,K,C | F,10-40cm土壤温度
opensource,gfs_surface,soil temperature (40-100cm),stl3,K,C | F,40-100cm土壤温度
opensource,gfs_surface,soil temperature (100-200cm),stl4,K,C | F,100-200cm土壤温度
opensource,gfs_surface,soil moisture (0-10cm),swvl,m^3/m^3,,0-10cm土壤湿度
opensource,gfs_surface,soil moisture (10-40cm),swvl2,m^3/m^3,,10-40cm土壤湿度
opensource,gfs_surface,soil moisture (40-100cm),swvl3,m^3/m^3,,40-100cm土壤湿度
opensource,gfs_surface,soil moisture (100-200cm),swvl4,m^3/m^3,,100-200cm土壤湿度
opensource,gfs_surface,precipitation（rain+showers+snow),tp-acc,mm,m | inch,[原始累积值] 六小时内总降水(包括雨和雪)
opensource,gfs_surface,precipitation（rain+showers+snow),tp,mm,m | inch,[预处理] 一小时内总降水(包括雨和雪)
opensource,gfs_surface,snow depth,snd,mm,m｜inch,雪厚度
opensource,gfs_surface,sealevel pressure,msl,Pa,hPa | kPa | MPa,平均海平面气压
opensource,gfs_surface,surface pressure,sp,Pa,hPa | kPa | MPa,地表气压
opensource,gfs_surface,visibility,vis,m,mm | inch,能见度
opensource,gfs_surface,2m relative humidity,rh,%,"[0, 1]",相对湿度
opensource,gfs_surface,vapour pressure deficit,vpd,Pa,hPa | kPa | MPa,[预处理]水汽压亏缺
opensource,ifs_surface,2 metre temperature,t2m,K,C | F,地面2米气温
opensource,ifs_surface,2 metre dewpoint temperature,d2m,K,C | F,地面2米露点温度
opensource,ifs_surface,skin temperature,skt,K,C | F,地表温度
opensource,ifs_surface,wet bulb temp,wbt,K,C | F,[预处理]湿球温度
opensource,ifs_surface,10 metre U wind component,u10m,m/s,km/h | mph,地面10米风U分量
opensource,ifs_surface,10 metre V wind component,v10m,m/s,km/h | mph,地面10米风V分量
opensource,ifs_surface,100 metre U wind component,u100m,m/s,km/h | mph,地面100米风U分量
opensource,ifs_surface,100 metre V wind component,v100m,m/s,km/h | mph,地面100米风V分量
opensource,ifs_surface,10 metre wind speed,ws10m,m/s,km/h | mph,[预处理]地面10米风速
opensource,ifs_surface,10 metre wind direction,wd10m,degree,rad,[预处理]地面10米风向
opensource,ifs_surface,100 metre wind speed,ws100m,m/s,km/h | mph,[预处理]地面100米风速
opensource,ifs_surface,100 metre wind direction,wd100m,degree,rad,[预处理]地面100米风向
opensource,ifs_surface,top net long-wave (thermal) radiation accumulated,ttr-acc,J/m^2,,[原始累积值] 顶部净长波（热）辐射<br>地表和大气向外辐射的长波辐射 - 从外太空向地球辐射的长波辐射
opensource,ifs_surface,surface net short-wave (solar) radiation accumulated,ssr-acc,J/m^2,,[原始累积值] 地表净短波（太阳）辐射<br>地表接收的短波(太阳)辐射 - 地表反射回大气的短波辐射<br>地球年平均地表净短波辐射约为168W/m^2
opensource,ifs_surface,surface short-wave (solar) radiation downwards accumulated,ssrd-acc,J/m^2,,[原始累积值] 地表下行短波（太阳）辐射<br>从大气向地表辐射的短波(太阳)辐射通量，短波指可见光和近红外<br>是光伏发电的主要能源来源
opensource,ifs_surface,surface net long-wave (thermal) radiation accumulated,str-acc,J/m^2,,[原始累积值] 地表净长波（热）辐射
opensource,ifs_surface,surface long-wave (thermal) radiation downwards accumulated,strd-acc,J/m^2,,[原始累积值] 地表下行长波（热）辐射
opensource,ifs_surface,top net long-wave (thermal) radiation,ttr,W/m^2,,[预处理] 顶部净长波（热）辐射<br>地表和大气向外辐射的长波辐射 - 从外太空向地球辐射的长波辐射
opensource,ifs_surface,surface net short-wave (solar) radiation,ssr,W/m^2,,[预处理] 地表净短波（太阳）辐射<br>地表接收的短波(太阳)辐射 - 地表反射回大气的短波辐射<br>地球年平均地表净短波辐射约为168W/m^2
opensource,ifs_surface,surface short-wave (solar) radiation downwards,ssrd,W/m^2,,[预处理] 地表下行短波（太阳）辐射<br>从大气向地表辐射的短波(太阳)辐射通量，短波指可见光和近红外<br>是光伏发电的主要能源来源
opensource,ifs_surface,surface net long-wave (thermal) radiation,str,W/m^2,,[预处理] 地表净长波（热）辐射
opensource,ifs_surface,surface long-wave (thermal) radiation downwards,strd,W/m^2,,[预处理] 地表下行长波（热）辐射
opensource,ifs_surface,soil temperature,st,K,C | F,0-7cm土壤温度
opensource,ifs_surface,soil temperature 2,stl2,K,C | F,7-28cm土壤温度
opensource,ifs_surface,soil temperature 3,stl3,K,C | F,28-100cm土壤温度
opensource,ifs_surface,soil temperature 4,stl4,K,C | F,100-289cm土壤温度
opensource,ifs_surface,volumetric soil water layer 1,swvl1,m^3/m^3,,0-7cm土壤含水量
opensource,ifs_surface,volumetric soil water layer 2,swvl2,m^3/m^3,,7-28cm土壤含水量
opensource,ifs_surface,volumetric soil water layer 3,swvl3,m^3/m^3,,28-100cm土壤含水量
opensource,ifs_surface,volumetric soil water layer 4,swvl4,m^3/m^3,,100-289cm土壤含水量
opensource,ifs_surface,runoff,ro-acc,mm,m | inch,[原始累积值]径流<br>指从地标和地下流入河流、湖泊或其它水体的水量
opensource,ifs_surface,runoff,ro,mm,m | inch,[预处理]径流<br>指从地标和地下流入河流、湖泊或其它水体的水量
opensource,ifs_surface,total precipitation accumulated,tp-acc,mm,m | inch,[原始累积值] 总降水
opensource,ifs_surface,total precipitation,tp,mm,m | inch,[预处理] 一小时内总降水
opensource,ifs_surface,total column water vapour,tcwv,mm,m | inch,大气总柱水汽含量<br>指从地面到大气顶的整个大气柱中全部水汽量
opensource,ifs_surface,snow albedo,asn,"[0,1]",%,雪反照率<br>新鲜的雪大约在0.95左右，随着杂质累积会降低到0.4左右
opensource,ifs_surface,surface pressure,sp,Pa,hPa | kPa | MPa,地表气压
opensource,ifs_surface,mean sea level pressure,msl,Pa,hPa | kPa | MPa,平均海平面气压
opensource,ifs_surface,land-sea mask,lsm,"[0,1]",%,陆海掩膜
opensource,ifs_surface,convective available potential energy,cape,J/kg,,对流有效位能<br>反映大气对流不稳定程度
opensource,ifs_surface,relative humidity,rh,"[0,1]",%,[预处理] 相对湿度
opensource,ifs_surface,vapour pressure deficit,vpd,Pa,hPa | kPa | MPa,[预处理] 水汽压亏缺
opensource,gfs_graphcast,2 metre temperature,t2m,K,C | F,地面2米气温
opensource,gfs_graphcast,1000hpa temperature,t1000hpa,K,C | F,气压层1000hpa气温
opensource,gfs_graphcast,925hpa temperature,t925hpa,K,C | F,气压层925hpa气温
opensource,gfs_graphcast,850hpa temperature,t850hpa,K,C | F,气压层850hpa气温
opensource,gfs_graphcast,700hpa temperature,t700hpa,K,C | F,气压层700hpa气温
opensource,gfs_graphcast,600hpa temperature,t600hpa,K,C | F,气压层600hpa气温
opensource,gfs_graphcast,500hpa temperature,t500hpa,K,C | F,气压层500hpa气温
opensource,gfs_graphcast,400hpa temperature,t400hpa,K,C | F,气压层400hpa气温
opensource,gfs_graphcast,300hpa temperature,t300hpa,K,C | F,气压层300hpa气温
opensource,gfs_graphcast,250hpa temperature,t250hpa,K,C | F,气压层250hpa气温
opensource,gfs_graphcast,200hpa temperature,t200hpa,K,C | F,气压层200hpa气温
opensource,gfs_graphcast,150hpa temperature,t150hpa,K,C | F,气压层150hpa气温
opensource,gfs_graphcast,100hpa temperature,t100hpa,K,C | F,气压层100hpa气温
opensource,gfs_graphcast,50hpa temperature,t50hpa,K,C | F,气压层50hpa气温
opensource,gfs_graphcast,10m U wind component,u10,m/s,km/h | mph,地表10米风速U分量
opensource,gfs_graphcast,1000hpa U wind component,u1000hpa,m/s,km/h | mph,气压层1000hpa风速U分量
opensource,gfs_graphcast,925hpa U wind component,u925hpa,m/s,km/h | mph,气压层925hpa风速U分量
opensource,gfs_graphcast,850hpa U wind component,u850hpa,m/s,km/h | mph,气压层850hpa风速U分量
opensource,gfs_graphcast,700hpa U wind component,u700hpa,m/s,km/h | mph,气压层700hpa风速U分量
opensource,gfs_graphcast,600hpa U wind component,u600hpa,m/s,km/h | mph,气压层600hpa风速U分量
opensource,gfs_graphcast,500hpa U wind component,u500hpa,m/s,km/h | mph,气压层500hpa风速U分量
opensource,gfs_graphcast,400hpa U wind component,u400hpa,m/s,km/h | mph,气压层400hpa风速U分量
opensource,gfs_graphcast,300hpa U wind component,u300hpa,m/s,km/h | mph,气压层300hpa风速U分量
opensource,gfs_graphcast,250hpa U wind component,u250hpa,m/s,km/h | mph,气压层250hpa风速U分量
opensource,gfs_graphcast,200hpa U wind component,u200hpa,m/s,km/h | mph,气压层200hpa风速U分量
opensource,gfs_graphcast,150hpa U wind component,u150hpa,m/s,km/h | mph,气压层150hpa风速U分量
opensource,gfs_graphcast,100hpa U wind component,u100hpa,m/s,km/h | mph,气压层100hpa风速U分量
opensource,gfs_graphcast,50hpa U wind component,u50hpa,m/s,km/h | mph,气压层50hpa风速U分量
opensource,gfs_graphcast,10m V wind component,v10,m/s,km/h | mph,地表10米风速V分量
opensource,gfs_graphcast,1000hpa V wind component,v1000hpa,m/s,km/h | mph,气压层1000hpa风速V分量
opensource,gfs_graphcast,925hpa V wind component,v925hpa,m/s,km/h | mph,气压层925hpa风速V分量
opensource,gfs_graphcast,850hpa V wind component,v850hpa,m/s,km/h | mph,气压层850hpa风速V分量
opensource,gfs_graphcast,700hpa V wind component,v700hpa,m/s,km/h | mph,气压层700hpa风速V分量
opensource,gfs_graphcast,600hpa V wind component,v600hpa,m/s,km/h | mph,气压层600hpa风速V分量
opensource,gfs_graphcast,500hpa V wind component,v500hpa,m/s,km/h | mph,气压层500hpa风速V分量
opensource,gfs_graphcast,400hpa V wind component,v400hpa,m/s,km/h | mph,气压层400hpa风速V分量
opensource,gfs_graphcast,300hpa V wind component,v300hpa,m/s,km/h | mph,气压层300hpa风速V分量
opensource,gfs_graphcast,250hpa V wind component,v250hpa,m/s,km/h | mph,气压层250hpa风速V分量
opensource,gfs_graphcast,200hpa V wind component,v200hpa,m/s,km/h | mph,气压层200hpa风速V分量
opensource,gfs_graphcast,150hpa V wind component,v150hpa,m/s,km/h | mph,气压层150hpa风速V分量
opensource,gfs_graphcast,100hpa V wind component,v100hpa,m/s,km/h | mph,气压层100hpa风速V分量
opensource,gfs_graphcast,50hpa V wind component,v50hpa,m/s,km/h | mph,气压层50hpa风速V分量
opensource,gfs_graphcast,wind speed 1000hpa,ws1000hpa,m/s,km/h | mph,[预处理]气压层1000hpa风速
opensource,gfs_graphcast,wind direction 1000hpa,wd1000hpa,degree,rad,[预处理]气压层1000hpa风向
opensource,gfs_graphcast,wind speed 925hpa,ws925hpa,m/s,km/h | mph,[预处理]气压层925hpa风速
opensource,gfs_graphcast,wind direction 925hpa,wd925hpa,degree,rad,[预处理]气压层925hpa风向
opensource,gfs_graphcast,wind speed 850hpa,ws850hpa,m/s,km/h | mph,[预处理]气压层850hpa风速
opensource,gfs_graphcast,wind direction 850hpa,wd850hpa,degree,rad,[预处理]气压层850hpa风向
opensource,gfs_graphcast,wind speed 700hpa,ws700hpa,m/s,km/h | mph,[预处理]气压层700hpa风速
opensource,gfs_graphcast,wind direction 700hpa,wd700hpa,degree,rad,[预处理]气压层700hpa风向
opensource,gfs_graphcast,wind speed 600hpa,ws600hpa,m/s,km/h | mph,[预处理]气压层600hpa风速
opensource,gfs_graphcast,wind direction 600hpa,wd600hpa,degree,rad,[预处理]气压层600hpa风向
opensource,gfs_graphcast,wind speed 500hpa,ws500hpa,m/s,km/h | mph,[预处理]气压层500hpa风速
opensource,gfs_graphcast,wind direction 500hpa,wd500hpa,degree,rad,[预处理]气压层500hpa风向
opensource,gfs_graphcast,wind speed 400hpa,ws400hpa,m/s,km/h | mph,[预处理]气压层400hpa风速
opensource,gfs_graphcast,wind direction 400hpa,wd400hpa,degree,rad,[预处理]气压层400hpa风向
opensource,gfs_graphcast,wind speed 300hpa,ws300hpa,m/s,km/h | mph,[预处理]气压层300hpa风速
opensource,gfs_graphcast,wind direction 300hpa,wd300hpa,degree,rad,[预处理]气压层300hpa风向
opensource,gfs_graphcast,wind speed 250hpa,ws250hpa,m/s,km/h | mph,[预处理]气压层250hpa风速
opensource,gfs_graphcast,wind direction 250hpa,wd250hpa,degree,rad,[预处理]气压层250hpa风向
opensource,gfs_graphcast,wind speed 200hpa,ws200hpa,m/s,km/h | mph,[预处理]气压层200hpa风速
opensource,gfs_graphcast,wind direction 200hpa,wd200hpa,degree,rad,[预处理]气压层200hpa风向
opensource,gfs_graphcast,wind speed 150hpa,ws150hpa,m/s,km/h | mph,[预处理]气压层150hpa风速
opensource,gfs_graphcast,wind direction 150hpa,wd150hpa,degree,rad,[预处理]气压层150hpa风向
opensource,gfs_graphcast,wind speed 100hpa,ws100hpa,m/s,km/h | mph,[预处理]气压层100hpa风速
opensource,gfs_graphcast,wind direction 100hpa,wd100hpa,degree,rad,[预处理]气压层100hpa风向
opensource,gfs_graphcast,wind speed 50hpa,ws50hpa,m/s,km/h | mph,[预处理]气压层50hpa风速
opensource,gfs_graphcast,wind direction 50hpa,wd50hpa,degree,rad,[预处理]气压层50hpa风向
opensource,gfs_graphcast,10 metre wind speed,ws10m,m/s,km/h | mph,[预处理]地面10米风速
opensource,gfs_graphcast,10 metre wind direction,wd10m,degree,rad,[预处理]地面10米风向
opensource,gfs_graphcast,1000hpa vertical verlocity,w1000hpa,m/s,km/h | mph,气压层1000hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,925hpa vertical verlocity,w925hpa,m/s,km/h | mph,气压层925hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,850hpa vertical verlocity,w850hpa,m/s,km/h | mph,气压层850hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,700hpa vertical verlocity,w700hpa,m/s,km/h | mph,气压层700hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,600hpa vertical verlocity,w600hpa,m/s,km/h | mph,气压层600hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,500hpa vertical verlocity,w500hpa,m/s,km/h | mph,气压层500hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,400hpa vertical verlocity,w400hpa,m/s,km/h | mph,气压层400hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,300hpa vertical verlocity,w300hpa,m/s,km/h | mph,气压层300hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,250hpa vertical verlocity,w250hpa,m/s,km/h | mph,气压层250hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,200hpa vertical verlocity,w200hpa,m/s,km/h | mph,气压层200hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,150hpa vertical verlocity,w150hpa,m/s,km/h | mph,气压层150hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,100hpa vertical verlocity,w100hpa,m/s,km/h | mph,气压层100hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,50hpa vertical verlocity,w50hpa,m/s,km/h | mph,气压层50hpa垂直速度，指大气中空气质点在垂直方向上的速度
opensource,gfs_graphcast,1000hpa specific humidity,q1000hpa,kg/kg,,气压层1000hpa比湿
opensource,gfs_graphcast,925hpa specific humidity,q925hpa,kg/kg,,气压层925hpa比湿
opensource,gfs_graphcast,850hpa specific humidity,q850hpa,kg/kg,,气压层850hpa比湿
opensource,gfs_graphcast,700hpa specific humidity,q700hpa,kg/kg,,气压层700hpa比湿
opensource,gfs_graphcast,600hpa specific humidity,q600hpa,kg/kg,,气压层600hpa比湿
opensource,gfs_graphcast,500hpa specific humidity,q500hpa,kg/kg,,气压层500hpa比湿
opensource,gfs_graphcast,400hpa specific humidity,q400hpa,kg/kg,,气压层400hpa比湿
opensource,gfs_graphcast,300hpa specific humidity,q300hpa,kg/kg,,气压层300hpa比湿
opensource,gfs_graphcast,250hpa specific humidity,q250hpa,kg/kg,,气压层250hpa比湿
opensource,gfs_graphcast,200hpa specific humidity,q200hpa,kg/kg,,气压层200hpa比湿
opensource,gfs_graphcast,150hpa specific humidity,q150hpa,kg/kg,,气压层150hpa比湿
opensource,gfs_graphcast,100hpa specific humidity,q100hpa,kg/kg,,气压层100hpa比湿
opensource,gfs_graphcast,50hpa specific humidity,q50hpa,kg/kg,,气压层50hpa比湿
opensource,gfs_graphcast,cloud cover total,tcc,%,"[0,1]",[预处理]总体云覆盖率
opensource,gfs_graphcast,cloud cover low,lcc,%,"[0,1]",[预处理]低空云覆盖率
opensource,gfs_graphcast,cloud cover mid,mcc,%,"[0,1]",[预处理]中空云覆盖率
opensource,gfs_graphcast,cloud cover high,hcc,%,"[0,1]",[预处理]高空云覆盖率
opensource,gfs_graphcast,1000hpa geopotential height,gh1000hpa,m,mm | inch,气压层1000hpa位势高度
opensource,gfs_graphcast,925hpa geopotential height,gh925hpa,m,mm | inch,气压层925hpa位势高度
opensource,gfs_graphcast,850hpa geopotential height,gh850hpa,m,mm | inch,气压层850hpa位势高度
opensource,gfs_graphcast,700hpa geopotential height,gh700hpa,m,mm | inch,气压层700hpa位势高度
opensource,gfs_graphcast,600hpa geopotential height,gh600hpa,m,mm | inch,气压层600hpa位势高度
opensource,gfs_graphcast,500hpa geopotential height,gh500hpa,m,mm | inch,气压层500hpa位势高度
opensource,gfs_graphcast,400hpa geopotential height,gh400hpa,m,mm | inch,气压层400hpa位势高度
opensource,gfs_graphcast,300hpa geopotential height,gh300hpa,m,mm | inch,气压层300hpa位势高度
opensource,gfs_graphcast,250hpa geopotential height,gh250hpa,m,mm | inch,气压层250hpa位势高度
opensource,gfs_graphcast,200hpa geopotential height,gh200hpa,m,mm | inch,气压层200hpa位势高度
opensource,gfs_graphcast,150hpa geopotential height,gh150hpa,m,mm | inch,气压层150hpa位势高度
opensource,gfs_graphcast,100hpa geopotential height,gh100hpa,m,mm | inch,气压层100hpa位势高度
opensource,gfs_graphcast,50hpa geopotential height,gh50hpa,m,mm | inch,气压层50hpa位势高度
opensource,iconeps_surface,2 metre temperature,t2m,K,C | F,2米气温
opensource,iconeps_surface,2 metre dewpoint temperature,d2m,K,C | F,2米露点温度
opensource,iconeps_surface,10 metre U wind component,u10m,m/s,km/h | mph,地表10米风速U分量
opensource,iconeps_surface,10 metre V wind component,v10m,m/s,km/h | mph,地表10米风速V分量
opensource,iconeps_surface,Wind speed at 10m,ws10m,m/s,km/h | mph,[预处理]地面10米风速
opensource,iconeps_surface,Wind direction at 10m,wd10m,degree,rad,[预处理]地面10米风向
opensource,iconeps_surface,Net short wave radiation flux (at the surface),msnswrf-acc,W/m^2,,[原始值]地表净短波辐射通量
opensource,iconeps_surface,Net short wave radiation flux,nswrf,W/m^2,,净短波辐射通量
opensource,iconeps_surface,Net short wave radiation flux (at the surface),msnswrf,W/m^2,,[预处理]地表净短波辐射通量
opensource,iconeps_surface,Net long wave radiation flux (at the surface),msnlwrf,W/m^2,,地表净长波辐射通量
opensource,iconeps_surface,Net long wave radiation flux,nlwrf,W/m^2,,净长波辐射通量
opensource,iconeps_surface,Total cloud cover,tcc,%,"[0,1]",总云量
opensource,iconeps_surface,2 metre relative humidity,rh,%,"[0,1]",2米相对湿度
opensource,iconeps_surface,Total precipitation,tp-acc,mm,m | inch,[累积值]总降水量
opensource,iconeps_surface,Total precipitation,tp,mm,m | inch,[预处理]总降水量
opensource,iconeps_surface,Surface pressure,sp,Pa,hPa | kPa | MPa,地表气压
opensource,gefs_p25,2 metre temperature,t2m,K,C | F,地面2米气温
opensource,gefs_p25,2 metre dewpoint temperature,d2m,K,C | F,地面2米露点温度
opensource,gefs_p25,skin temperature,skt,K,C | F,[预处理] 体感温度
opensource,gefs_p25,wet bulb temp,wbt,K,C | F,[预处理] 湿球温度
opensource,gefs_p25,10m U wind component,u10,m/s,km/h | mph,地表10米风速U分量
opensource,gefs_p25,10m V wind component,v10,m/s,km/h | mph,地表10米风速V分量
opensource,gefs_p25,gust,gust,m/s,km/h | mph,风切变
opensource,gefs_p25,wind speed 10m,ws10m,m/s,km/h | mph,[预处理] 地表10米风速
opensource,gefs_p25,downward short-wave rad flux,dswrf,W/m^2,,下行短波辐射通量
opensource,gefs_p25,upward short-wave rad flux,uswrf,W/m^2,,上行短波辐射通量
opensource,gefs_p25,downard long-wave rad flux,dlwrf,W/m^2,,下行长波辐射通量
opensource,gefs_p25,upward long-wave rad flux,ulwrf,W/m^2,,上行长波辐射通量
opensource,gefs_p25,mean surface latent heat flux,msshf,W/m^2,,平均表面潜热通量主要涉及水的蒸发和凝结过程
opensource,gefs_p25,mean surface sensible heat flux,mslhf,W/m^2,,平均表面感热通量是衡量地标通过传导和对流过程向大气传输的显热量的平均值
opensource,gefs_p25,total cloud cover,tcc,"[0,1]",%,云覆盖比例
opensource,gefs_p25,vibilitity,vis,m,mm | inch,能见度
opensource,gefs_p25,precipitable water,pwat,mm,m | inch,可降水量高度
opensource,gefs_p25,snow depth,sde,m,mm | inch,雪厚度
opensource,gefs_p25,total precipitation,tp-acc,mm,m | inch,[原始累积值] 三小时总降水(包括雨和雪)
opensource,gefs_p25,total precipitation,tp,mm,m | inch,[预处理] 一小时内总降水(包括雨和雪)
opensource,gefs_p25,soil temperature,st,K,C | F,土壤温度
opensource,gefs_p25,volumetric soil moisture,soilw,m^3/m^3,,土壤含水量
opensource,gefs_p25,surface pressure,sp,Pa,hPa | kPa | MPa,表面气压
opensource,gefs_p25,2 metre relative humidity,r2,"[0,1]",%,2米相对湿度
opensource,gefs_p25,mean sea level pressure,mslet,Pa,hPa | kPa | MPa,海平面气压
opensource,gefs_p25,convective available potential energy,cape,J/kg,,对流有效位能<br>反映大气对流不稳定程度
opensource,gefs_p25,vapour pressure deficit,vpd,Pa,hPa | kPa | MPa,[预处理] 水汽压亏缺
opensource,gefs_p50,2 metre temperature,t2m,K,C | F,地面2米气温
opensource,gefs_p50,2 metre dewpoint temperature,d2m,K,C | F,[预处理] 地面2米露点温度
opensource,gefs_p50,skin temperature,skt,K,C | F,[预处理] 体感温度
opensource,gefs_p50,wet bulb temp,wbt,K,C | F,[预处理] 湿球温度
opensource,gefs_p50,10m U wind component,u10,m/s,km/h | mph,地表10米风速U分量
opensource,gefs_p50,10m V wind component,v10,m/s,km/h | mph,地表10米风速V分量
opensource,gefs_p50,wind speed 10m,ws10m,m/s,km/h | mph,[预处理] 地表10米风速
opensource,gefs_p50,downward short-wave rad flux,dswrf,W/m^2,,下行短波辐射通量
opensource,gefs_p50,upward short-wave rad flux,uswrf,W/m^2,,上行短波辐射通量
opensource,gefs_p50,downward long-wave rad flux,dlwrf,W/m^2,,下行长波辐射通量
opensource,gefs_p50,upward long-wave rad flux,ulwrf,W/m^2,,上行长波辐射通量
opensource,gefs_p50,mean surface latent heat flux,msshf,W/m^2,,平均表面潜热通量主要涉及水的蒸发和凝结过程
opensource,gefs_p50,mean surface sensible heat flux,mslhf,W/m^2,,平均表面感热通量
opensource,gefs_p50,total cloud cover,tcc,"[0,1]",%,云覆盖比例
opensource,gefs_p50,precipitable water,pwat,mm,m | inch,可降水量高度
opensource,gefs_p50,snow depth,sde,m,mm | inch,雪厚度
opensource,gefs_p50,total precipitation accumulated,tp-acc,mm,m | inch,[原始累积值] 三小时总降水(包括雨和雪)
opensource,gefs_p50,total precipitation,tp,mm,m | inch,[预处理] 一小时内总降水(包括雨和雪)
opensource,gefs_p50,soil temperature,st,K,C | F,土壤温度
opensource,gefs_p50,volumetric soil moisture,soilw,m^3/m^3,,土壤含水量
opensource,gefs_p50,surface pressure,sp,Pa,hPa | kPa | MPa,表面气压
opensource,gefs_p50,pressure reduced to MSL,prmsl,Pa,hPa | kPa | MPa,海平面气压
opensource,gefs_p50,2 metre relative humidity,r2,"[0,1]",%,2米相对湿度
opensource,gefs_p50,convective available potential energy,cape,J/kg,,对流有效位能
opensource,gefs_p50,vapour pressure deficit,vpd,Pa,hPa | kPa | MPa,[预处理] 水汽压亏缺
opensource,gefs_p50,vertical velocity,w,m/s,km/h | mph,垂直速度
opensource,gefs_p50,convective inhibition,cin,J/kg,,对流指数
opensource,ens_open,2 metre temperature,t2m,K,C | F,地面2米气温
opensource,ens_open,2 metre dewpoint temperature,d2m,K,C | F,地面2米露点温度
opensource,ens_open,skin temperature,skt,K,C | F,地表温度
opensource,ens_open,wet bulb temp,wbt,K,C | F,[预处理] 湿球温度
opensource,ens_open,10 metre U wind component,u10m,m/s,km/h | mph,地面10米风U分量
opensource,ens_open,10 metre V wind component,v10m,m/s,km/h | mph,地面10米风V分量
opensource,ens_open,100 metre U wind component,u100m,m/s,km/h | mph,地面100米风U分量
opensource,ens_open,100 metre V wind component,v100m,m/s,km/h | mph,地面100米风V分量
opensource,ens_open,10 metre wind speed,ws10m,m/s,km/h | mph,[预处理]地表10米风速
opensource,ens_open,100 metre wind speed,ws100m,m/s,km/h | mph,[预处理]地表100米风速
opensource,ens_open,top net long-wave (thermal) radiation accumulated,ttr-acc,J/m^2,,[原始累积值] 顶部净长波（热）辐射
opensource,ens_open,surface net short-wave (solar) radiation accumulated,ssr-acc,J/m^2,,[原始累积值] 地表净短波（太阳）辐射
opensource,ens_open,surface short-wave (solar) radiation downwards accumulated,ssrd-acc,J/m^2,,[原始累积值] 地表下行短波（太阳）辐射
opensource,ens_open,surface net long-wave (thermal) radiation accumulated,str-acc,J/m^2,,[原始累积值] 地表净长波（热）辐射
opensource,ens_open,surface long-wave (thermal) radiation downwards accumulated,strd-acc,J/m^2,,[原始累积值] 地表下行长波（热）辐射
opensource,ens_open,top net long-wave (thermal) radiation,ttr,W/m^2,,[预处理] 顶部净长波（热）辐射
opensource,ens_open,surface net short-wave (solar) radiation,ssr,W/m^2,,[预处理] 地表净短波（太阳）辐射
opensource,ens_open,surface short-wave (solar) radiation downwards,ssrd,W/m^2,,[预处理] 地表下行短波（太阳）辐射
opensource,ens_open,surface net long-wave (thermal) radiation,str,W/m^2,,[预处理] 地表净长波（热）辐射
opensource,ens_open,surface long-wave (thermal) radiation downwards,strd,W/m^2,,[预处理] 地表下行长波（热）辐射
opensource,ens_open,soil temperature,st,K,C | F,0-7cm土壤温度
opensource,ens_open,soil temperature 2,stl2,K,C | F,7-28cm土壤温度
opensource,ens_open,soil temperature 3,stl3,K,C | F,28-100cm土壤温度
opensource,ens_open,soil temperature 4,stl4,K,C | F,100-289cm土壤温度
opensource,ens_open,volumetric soil water layer 1,swvl1,m^3/m^3,,0-7cm土壤含水量
opensource,ens_open,volumetric soil water layer 2,swvl2,m^3/m^3,,7-28cm土壤含水量
opensource,ens_open,volumetric soil water layer 3,swvl3,m^3/m^3,,28-100cm土壤含水量
opensource,ens_open,volumetric soil water layer 4,swvl4,m^3/m^3,,100-289cm土壤含水量
opensource,ens_open,runoff,ro-acc,mm,m | inch,[原始累积值]径流指从地标和地下流入河流、湖泊或其它水体的水量
opensource,ens_open,runoff,ro,mm,m | inch,[预处理]径流指从地标和地下流入河流、湖泊或其它水体的水量
